folder,old_name,new_name,descriptive_name,code,set,confidence
Symbol_Signs_Recreational,X03G10.png,Restrooms_X03G10.png,Restrooms,X03G10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G11.png,RestroomWomen_X03G11.png,RestroomWomen,X03G11,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G12.png,Accessible_X03G12.png,Accessible,X03G12,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G13.png,ParkingDark_X03G13.png,ParkingDark,X03G13,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G14.png,CampingShelterDark_X03G14.png,CampingShelterDark,X03G14,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G15.png,TentCampingDark_X03G15.png,TentCampingDark,X03G15,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G16.png,TrailerCampingDark_X03G16.png,TrailerCampingDark,X03G16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G17.png,RVCampingDark_X03G17.png,RVCampingDark,X03G17,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G18.png,Parking_X03G18.png,Parking,X03G18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G19.png,CampingShelter_X03G19.png,CampingShelter,X03G19,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G20.png,TentCamping_X03G20.png,TentCamping,X03G20,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G21.png,TrailerCamping_X03G21.png,TrailerCamping,X03G21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G22.png,RVCamping_X03G22.png,RVCamping,X03G22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G23.png,NoFirearms_X03G23.png,NoFirearms,X03G23,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G24.png,NoSmoking_X03G24.png,NoSmoking,X03G24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G25.png,NoAutomobiles_X03G25.png,NoAutomobiles,X03G25,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G26.png,NoTrucks_X03G26.png,NoTrucks,X03G26,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G27.png,NoDrinkingWater_X03G27.png,NoDrinkingWater,X03G27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G28.png,NoTrailers_X03G28.png,NoTrailers,X03G28,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G29.png,NoCampfires_X03G29.png,NoCampfires,X03G29,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G30.png,NoPicnicking_X03G30.png,NoPicnicking,X03G30,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G31.png,NoSkiJumping_X03G31.png,NoSkiJumping,X03G31,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G32.png,NoSledding_X03G32.png,NoSledding,X03G32,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G33.png,NoSnowboarding_X03G33.png,NoSnowboarding,X03G33,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03G34.png,NoScubaDiving_X03G34.png,NoScubaDiving,X03G34,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H01.png,NoSwimming_X03H01.png,NoSwimming,X03H01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H02.png,NoDiving_X03H02.png,NoDiving,X03H02,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H03.png,NoFishing_X03H03.png,NoFishing,X03H03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H04.png,NoRockClimbing_X03H04.png,NoRockClimbing,X03H04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H05.png,NoRockCollecting_X03H05.png,NoRockCollecting,X03H05,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H06.png,NoLittering_X03H06.png,NoLittering,X03H06,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H07.png,NoClamming_X03H07.png,NoClamming,X03H07,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03H08.png,NoFishingAlt_X03H08.png,NoFishingAlt,X03H08,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03H09.png,NoBeverages_X03H09.png,NoBeverages,X03H09,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H10.png,NoFoodOrDrink_X03H10.png,NoFoodOrDrink,X03H10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H11.png,NoRadios_X03H11.png,NoRadios,X03H11,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H12.png,NoRVs_X03H12.png,NoRVs,X03H12,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H13.png,NoStrollers_X03H13.png,NoStrollers,X03H13,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H14.png,NoPedestrians_X03H14.png,NoPedestrians,X03H14,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H15.png,NoPetsOnLeash_X03H15.png,NoPetsOnLeash,X03H15,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H16.png,NoFuel_X03H16.png,NoFuel,X03H16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H17.png,NoParking_X03H17.png,NoParking,X03H17,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H18.png,NoTentCamping_X03H18.png,NoTentCamping,X03H18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H19.png,NoIceSkating_X03H19.png,NoIceSkating,X03H19,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H20.png,NoSnowmobiling_X03H20.png,NoSnowmobiling,X03H20,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H21.png,NoBoatLaunch_X03H21.png,NoBoatLaunch,X03H21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H22.png,NoMotorboating_X03H22.png,NoMotorboating,X03H22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H23.png,NoWaterSkiing_X03H23.png,NoWaterSkiing,X03H23,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H24.png,NoHorsebackRiding_X03H24.png,NoHorsebackRiding,X03H24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H25.png,NoBicycles_X03H25.png,NoBicycles,X03H25,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H26.png,NoFourWheelDrive_X03H26.png,NoFourWheelDrive,X03H26,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H27.png,NoShooting_X03H27.png,NoShooting,X03H27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H28.png,NoRopeClimbing_X03H28.png,NoRopeClimbing,X03H28,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03H29.png,NoFishCleaning_X03H29.png,NoFishCleaning,X03H29,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H30.png,NoAllTerrainVehicles_X03H30.png,NoAllTerrainVehicles,X03H30,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H31.png,NoBaseball_X03H31.png,NoBaseball,X03H31,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H32.png,NoSkateboarding_X03H32.png,NoSkateboarding,X03H32,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H33.png,NoAlcohol_X03H33.png,NoAlcohol,X03H33,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H34.png,NoWoodcutting_X03H34.png,NoWoodcutting,X03H34,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H35.png,NoMotorbikes_X03H35.png,NoMotorbikes,X03H35,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03H36.png,NoDownhillSkiing_X03H36.png,NoDownhillSkiing,X03H36,Symbol_Signs_Recreational,high
Symbol_Signs_Transportation_01,X04A01.png,Telephone_X04A01.png,Telephone,X04A01,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A02.png,Mail_X04A02.png,Mail,X04A02,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A03.png,Telegraph_X04A03.png,Telegraph,X04A03,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04A04.png,CurrencyExchange_X04A04.png,CurrencyExchange,X04A04,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A05.png,Cashier_X04A05.png,Cashier,X04A05,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04A06.png,FirstAid_X04A06.png,FirstAid,X04A06,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A07.png,TelephoneCircle_X04A07.png,TelephoneCircle,X04A07,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A08.png,MailCircle_X04A08.png,MailCircle,X04A08,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A09.png,TelegraphCircle_X04A09.png,TelegraphCircle,X04A09,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04A10.png,CurrencyExchangeCircle_X04A10.png,CurrencyExchangeCircle,X04A10,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A11.png,CashierCircle_X04A11.png,CashierCircle,X04A11,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04A12.png,FirstAidCircle_X04A12.png,FirstAidCircle,X04A12,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A13.png,Stairs_X04A13.png,Stairs,X04A13,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A14.png,StairsUp_X04A14.png,StairsUp,X04A14,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A15.png,StairsDown_X04A15.png,StairsDown,X04A15,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A16.png,Escalator_X04A16.png,Escalator,X04A16,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A17.png,EscalatorUp_X04A17.png,EscalatorUp,X04A17,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A18.png,EscalatorDown_X04A18.png,EscalatorDown,X04A18,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A19.png,StairsCircle_X04A19.png,StairsCircle,X04A19,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A20.png,StairsUpCircle_X04A20.png,StairsUpCircle,X04A20,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A21.png,StairsDownCircle_X04A21.png,StairsDownCircle,X04A21,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A22.png,EscalatorCircle_X04A22.png,EscalatorCircle,X04A22,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A23.png,EscalatorUpCircle_X04A23.png,EscalatorUpCircle,X04A23,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A24.png,EscalatorDownCircle_X04A24.png,EscalatorDownCircle,X04A24,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A25.png,LostAndFound_X04A25.png,LostAndFound,X04A25,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A26.png,Coatroom_X04A26.png,Coatroom,X04A26,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A27.png,Locker_X04A27.png,Locker,X04A27,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A28.png,BaggageStorage_X04A28.png,BaggageStorage,X04A28,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04A29.png,BaggageCart_X04A29.png,BaggageCart,X04A29,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A30.png,LostAndFoundCircle_X04A30.png,LostAndFoundCircle,X04A30,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A31.png,CoatroomCircle_X04A31.png,CoatroomCircle,X04A31,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A32.png,LockerCircle_X04A32.png,LockerCircle,X04A32,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04A33.png,BaggageStorageCircle_X04A33.png,BaggageStorageCircle,X04A33,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04A34.png,BaggageCartCircle_X04A34.png,BaggageCartCircle,X04A34,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B01.png,RestroomMen_X04B01.png,RestroomMen,X04B01,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B02.png,RestroomWomen_X04B02.png,RestroomWomen,X04B02,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B03.png,Restrooms_X04B03.png,Restrooms,X04B03,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B04.png,Elevator_X04B04.png,Elevator,X04B04,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B05.png,Nursery_X04B05.png,Nursery,X04B05,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B06.png,DrinkingFountain_X04B06.png,DrinkingFountain,X04B06,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B07.png,RestroomMenCircle_X04B07.png,RestroomMenCircle,X04B07,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B08.png,RestroomWomenCircle_X04B08.png,RestroomWomenCircle,X04B08,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B09.png,RestroomsCircle_X04B09.png,RestroomsCircle,X04B09,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B10.png,ElevatorCircle_X04B10.png,ElevatorCircle,X04B10,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B11.png,NurseryCircle_X04B11.png,NurseryCircle,X04B11,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B12.png,DrinkingFountainCircle_X04B12.png,DrinkingFountainCircle,X04B12,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B13.png,WaitingRoom_X04B13.png,WaitingRoom,X04B13,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B14.png,Information_X04B14.png,Information,X04B14,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B15.png,HotelInformation_X04B15.png,HotelInformation,X04B15,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B16.png,AirTransportation_X04B16.png,AirTransportation,X04B16,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B17.png,HelicopterService_X04B17.png,HelicopterService,X04B17,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B18.png,Taxi_X04B18.png,Taxi,X04B18,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B19.png,WaitingRoomCircle_X04B19.png,WaitingRoomCircle,X04B19,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B20.png,InformationCircle_X04B20.png,InformationCircle,X04B20,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B21.png,HotelInformationCircle_X04B21.png,HotelInformationCircle,X04B21,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B22.png,AirTransportationCircle_X04B22.png,AirTransportationCircle,X04B22,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B23.png,HelicopterServiceCircle_X04B23.png,HelicopterServiceCircle,X04B23,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B24.png,TaxiCircle_X04B24.png,TaxiCircle,X04B24,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B25.png,Bus_X04B25.png,Bus,X04B25,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B26.png,GroundTransportation_X04B26.png,GroundTransportation,X04B26,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B27.png,RailTransportation_X04B27.png,RailTransportation,X04B27,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B28.png,WaterTransportation_X04B28.png,WaterTransportation,X04B28,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B29.png,Accessible_X04B29.png,Accessible,X04B29,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B30.png,BusCircle_X04B30.png,BusCircle,X04B30,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B31.png,GroundTransportationCircle_X04B31.png,GroundTransportationCircle,X04B31,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B32.png,RailTransportationCircle_X04B32.png,RailTransportationCircle,X04B32,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B33.png,WaterTransportationCircle_X04B33.png,WaterTransportationCircle,X04B33,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04B34.png,AccessibleCircle_X04B34.png,AccessibleCircle,X04B34,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C01.png,CarRental_X04C01.png,CarRental,X04C01,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C02.png,Restaurant_X04C02.png,Restaurant,X04C02,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C03.png,CoffeeShop_X04C03.png,CoffeeShop,X04C03,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C04.png,Bar_X04C04.png,Bar,X04C04,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C05.png,GiftShop_X04C05.png,GiftShop,X04C05,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C06.png,BarberBeauty_X04C06.png,BarberBeauty,X04C06,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C07.png,CarRentalCircle_X04C07.png,CarRentalCircle,X04C07,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C08.png,RestaurantCircle_X04C08.png,RestaurantCircle,X04C08,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C09.png,CoffeeShopCircle_X04C09.png,CoffeeShopCircle,X04C09,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C10.png,BarCircle_X04C10.png,BarCircle,X04C10,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C11.png,GiftShopCircle_X04C11.png,GiftShopCircle,X04C11,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C12.png,BarberBeautyCircle_X04C12.png,BarberBeautyCircle,X04C12,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C13.png,BarberShop_X04C13.png,BarberShop,X04C13,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C14.png,BeautySalon_X04C14.png,BeautySalon,X04C14,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C15.png,BarberShopCircle_X04C15.png,BarberShopCircle,X04C15,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C16.png,BeautySalonCircle_X04C16.png,BeautySalonCircle,X04C16,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C17.png,TicketPurchase_X04C17.png,TicketPurchase,X04C17,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C18.png,Baggage_X04C18.png,Baggage,X04C18,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C19.png,Customs_X04C19.png,Customs,X04C19,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C20.png,Immigration_X04C20.png,Immigration,X04C20,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C21.png,DepartingFlights_X04C21.png,DepartingFlights,X04C21,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C22.png,ArrivingFlights_X04C22.png,ArrivingFlights,X04C22,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C23.png,TicketPurchaseCircle_X04C23.png,TicketPurchaseCircle,X04C23,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04C24.png,BaggageCircle_X04C24.png,BaggageCircle,X04C24,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C25.png,CustomsCircle_X04C25.png,CustomsCircle,X04C25,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C26.png,ImmigrationCircle_X04C26.png,ImmigrationCircle,X04C26,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C27.png,DepartingFlightsCircle_X04C27.png,DepartingFlightsCircle,X04C27,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C28.png,ArrivingFlightsCircle_X04C28.png,ArrivingFlightsCircle,X04C28,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C29.png,Porter_X04C29.png,Porter,X04C29,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04C30.png,PorterCircle_X04C30.png,PorterCircle,X04C30,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04D01.png,Smoking_X04D01.png,Smoking,X04D01,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D02.png,NoSmoking_X04D02.png,NoSmoking,X04D02,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D03.png,Parking_X04D03.png,Parking,X04D03,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D04.png,NoParking_X04D04.png,NoParking,X04D04,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D05.png,NoPets_X04D05.png,NoPets,X04D05,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D06.png,NoLittering_X04D06.png,NoLittering,X04D06,Symbol_Signs_Transportation_01,low
Symbol_Signs_Transportation_01,X04D07.png,SmokingCircle_X04D07.png,SmokingCircle,X04D07,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D08.png,NoSmokingCircle_X04D08.png,NoSmokingCircle,X04D08,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D09.png,ParkingCircle_X04D09.png,ParkingCircle,X04D09,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D10.png,NoParkingCircle_X04D10.png,NoParkingCircle,X04D10,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D11.png,NoPetsPlain_X04D11.png,NoPetsPlain,X04D11,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D12.png,NoPetsAltPlain_X04D12.png,NoPetsAltPlain,X04D12,Symbol_Signs_Transportation_01,low
Symbol_Signs_Transportation_01,X04D13.png,ProhibitionBlank_X04D13.png,ProhibitionBlank,X04D13,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D14.png,NoEntry_X04D14.png,NoEntry,X04D14,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D15.png,GreenCircleOpen_X04D15.png,GreenCircleOpen,X04D15,Symbol_Signs_Transportation_01,low
Symbol_Signs_Transportation_01,X04D16.png,FireExtinguisher_X04D16.png,FireExtinguisher,X04D16,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D17.png,Litter_X04D17.png,Litter,X04D17,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D18.png,ProhibitionBlankCircle_X04D18.png,ProhibitionBlankCircle,X04D18,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D19.png,NoEntryCircle_X04D19.png,NoEntryCircle,X04D19,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D20.png,GreenCircleOpenCircle_X04D20.png,GreenCircleOpenCircle,X04D20,Symbol_Signs_Transportation_01,low
Symbol_Signs_Transportation_01,X04D21.png,FireExtinguisherCircle_X04D21.png,FireExtinguisherCircle,X04D21,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D22.png,LitterCircle_X04D22.png,LitterCircle,X04D22,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D23.png,ArrowUp_X04D23.png,ArrowUp,X04D23,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D24.png,ArrowDown_X04D24.png,ArrowDown,X04D24,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D25.png,ArrowRight_X04D25.png,ArrowRight,X04D25,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D26.png,ArrowLeft_X04D26.png,ArrowLeft,X04D26,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D27.png,ArrowDownLeft_X04D27.png,ArrowDownLeft,X04D27,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D28.png,ArrowDownRight_X04D28.png,ArrowDownRight,X04D28,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D29.png,ArrowUpLeft_X04D29.png,ArrowUpLeft,X04D29,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04D30.png,ArrowUpRight_X04D30.png,ArrowUpRight,X04D30,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04E01.png,Smoking_X04E01.png,Smoking,X04E01,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04E02.png,NoSmoking_X04E02.png,NoSmoking,X04E02,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04E03.png,SmokingArea_X04E03.png,SmokingArea,X04E03,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E04.png,NoSmokingBanner_X04E04.png,NoSmokingBanner,X04E04,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E05.png,NoSmokingAshtray_X04E05.png,NoSmokingAshtray,X04E05,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E06.png,SmokingBanner_X04E06.png,SmokingBanner,X04E06,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E07.png,BeverageServiceMan_X04E07.png,BeverageServiceMan,X04E07,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E08.png,BeverageServiceWoman_X04E08.png,BeverageServiceWoman,X04E08,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E09.png,BeverageService_X04E09.png,BeverageService,X04E09,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E10.png,NoSeating_X04E10.png,NoSeating,X04E10,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E11.png,SeatAssignment_X04E11.png,SeatAssignment,X04E11,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E12.png,FastenSeatBelt_X04E12.png,FastenSeatBelt,X04E12,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04E13.png,SeatRowSign35_X04E13.png,SeatRowSign35,X04E13,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E14.png,SeatRowSign5_X04E14.png,SeatRowSign5,X04E14,Symbol_Signs_Transportation_01,medium
Symbol_Signs_Transportation_01,X04E15.png,Restrooms_X04E15.png,Restrooms,X04E15,Symbol_Signs_Transportation_01,high
Symbol_Signs_Transportation_01,X04E16.png,RestroomsProhibited_X04E16.png,RestroomsProhibited,X04E16,Symbol_Signs_Transportation_01,medium
